trace_id,loss,accuracy
5,0.014345699921250343,0.9989661574363708
6,0.006765720434486866,0.999483048915863
7,0.003316317917779088,0.9997415542602539
8,0.007438997272402048,0.9992246031761169
9,0.017036935314536095,0.9981907606124878
10,0.002517842687666416,1.0
1,0.006740760989487171,0.999483048915863
5,0.0231095552444458,0.9979322552680969
6,0.006440130062401295,0.999483048915863
7,0.006440150551497936,0.999483048915863
8,0.00664244731888175,0.999483048915863
9,0.01700352132320404,0.9984492063522339
10,0.010120173916220665,0.9984492063522339
1,0.009679937735199928,0.9992246031761169
5,0.0006521521136164665,0.9997415542602539
6,0.004178835079073906,0.9997415542602539
7,0.00888680201023817,0.999483048915863
8,0.009214215911924839,0.9992246031761169
9,0.009420109912753105,0.9989661574363708
10,0.000872946809977293,0.9997415542602539
1,0.003984055016189814,0.9997415542602539
5,0.0037274626083672047,0.9997415542602539
6,0.004023000132292509,0.9997415542602539
7,0.0041226535104215145,0.9997415542602539
8,0.0041267154738307,0.9997415542602539
9,0.04465106502175331,0.9950891733169556
10,0.00459517864510417,0.999483048915863
1,0.003959536552429199,0.9997415542602539
5,0.0038321649190038443,0.9997415542602539
6,0.004049640614539385,0.9997415542602539
7,0.004078658763319254,0.9997415542602539
8,0.004088308662176132,0.9997415542602539
9,0.015820791944861412,0.9979322552680969
10,0.0003327144659124315,1.0
1,0.003986073657870293,0.9997415542602539
5,0.003952532075345516,0.9997415542602539
6,0.004075308796018362,0.9997415542602539
7,0.004088302608579397,0.9997415542602539
8,0.004103607032448053,0.9997415542602539
9,0.01632101833820343,0.9976738095283508
10,0.0007063307566568255,0.9997415542602539
1,0.004038126673549414,0.9997415542602539
5,0.00400417810305953,0.9997415542602539
6,0.004127267748117447,0.9997415542602539
7,0.004130329936742783,0.9997415542602539
8,0.004139003809541464,0.9997415542602539
9,0.009955942630767822,0.9984492063522339
10,0.003581269411370158,0.999483048915863
1,0.004086648114025593,0.9997415542602539
5,0.004069076851010323,0.9997415542602539
6,0.004172435961663723,0.9997415542602539
7,0.004167244769632816,0.9997415542602539
8,0.004178140312433243,0.9997415542602539
9,0.03172426298260689,0.9956061244010925
10,0.02094622701406479,0.9979322552680969
1,0.0041358680464327335,0.9997415542602539
5,0.004134556744247675,0.9997415542602539
6,0.0042089843191206455,0.9997415542602539
7,0.004204205237329006,0.9997415542602539
8,0.004216874483972788,0.9997415542602539
9,0.009930946864187717,0.9989661574363708
10,0.009748381562530994,0.9989661574363708
1,0.004182414151728153,0.9997415542602539
5,0.004173689056187868,0.9997415542602539
6,0.0042528389021754265,0.9997415542602539
7,0.004243937786668539,0.9997415542602539
8,0.004254727158695459,0.9997415542602539
9,0.06241330876946449,0.9948307275772095
10,0.0008467384031973779,0.9997415542602539
1,0.0042233094573020935,0.9997415542602539
5,0.00421732384711504,0.9997415542602539
6,0.004288769792765379,0.9997415542602539
7,0.004279929678887129,0.9997415542602539
8,0.004288614261895418,0.9997415542602539
9,0.024162720888853073,0.9953476190567017
10,0.00029236884438432753,1.0
1,0.004261853639036417,0.9997415542602539
5,0.004264586605131626,0.9997415542602539
6,0.004321547690778971,0.9997415542602539
7,0.004314264748245478,0.9997415542602539
8,0.004321571439504623,0.9997415542602539
9,0.03677357733249664,0.9963815212249756
10,0.0010091779986396432,0.9997415542602539
1,0.004300031345337629,0.9997415542602539
5,0.004301563370972872,0.9997415542602539
6,0.0043547372333705425,0.9997415542602539
7,0.004347854759544134,0.9997415542602539
8,0.004354806616902351,0.9997415542602539
9,0.03625093773007393,0.9968984127044678
10,0.002223392017185688,0.9997415542602539
1,0.004334630444645882,0.9997415542602539
5,0.004334457218647003,0.9997415542602539
6,0.00438584852963686,0.9997415542602539
7,0.004378381185233593,0.9997415542602539
8,0.004385666456073523,0.9997415542602539
9,0.0262563806027174,0.9971568584442139
10,0.0007795365527272224,0.9997415542602539
1,0.0043661510571837425,0.9997415542602539
5,0.0043684327974915504,0.9997415542602539
6,0.004415065981447697,0.9997415542602539
7,0.004406718071550131,0.9997415542602539
8,0.004413744434714317,0.9997415542602539
9,0.04828356206417084,0.9966399669647217
10,0.0017750371480360627,0.9997415542602539
1,0.0043967245146632195,0.9997415542602539
