trace_id,loss,accuracy
3,0.0003900941810570657,1.0
1,0.00039009415195323527,1.0
3,0.0011638436699286103,0.9997415542602539
1,0.0011638436699286103,0.9997415542602539
3,0.0014112117933109403,0.9997415542602539
1,0.0014112117933109403,0.9997415542602539
3,0.0014828250277787447,0.9997415542602539
1,0.0014828250277787447,0.9997415542602539
3,0.0015756422653794289,0.9997415542602539
1,0.0015756422653794289,0.9997415542602539
3,0.0016726122703403234,0.9997415542602539
1,0.0016726122703403234,0.9997415542602539
3,0.001729927840642631,0.9997415542602539
1,0.001729927840642631,0.9997415542602539
3,0.0017813508166000247,0.9997415542602539
1,0.0017813508166000247,0.9997415542602539
3,0.0018374788342043757,0.9997415542602539
1,0.0018374788342043757,0.9997415542602539
3,0.001873808796517551,0.9997415542602539
1,0.001873808796517551,0.9997415542602539
3,0.0019139936193823814,0.9997415542602539
1,0.0019139936193823814,0.9997415542602539
3,0.001939127454534173,0.9997415542602539
1,0.001939127454534173,0.9997415542602539
3,0.0019680208060890436,0.9997415542602539
1,0.0019680208060890436,0.9997415542602539
3,0.0019946624524891376,0.9997415542602539
1,0.0019946624524891376,0.9997415542602539
3,0.0020154493395239115,0.9997415542602539
1,0.0020154493395239115,0.9997415542602539
