trace_id,loss,accuracy
7,0.4637157917022705,0.8712336421012878
8,0.4703429043292999,0.8690860867500305
9,0.45442861318588257,0.8846395611763
10,0.4783770740032196,0.8707780838012695
11,0.48511379957199097,0.8744007349014282
12,0.5229962468147278,0.8642703890800476
13,0.5201342105865479,0.861667275428772
14,0.43625226616859436,0.8900192975997925
15,0.5403521656990051,0.8697585463523865
16,0.5100321769714355,0.8813206553459167
1,0.36943602561950684,0.8746393918991089
7,0.47849613428115845,0.8703659772872925
8,0.45600536465644836,0.8834031224250793
9,0.5844399333000183,0.8788260221481323
10,0.5279889702796936,0.879563570022583
11,0.5669556260108948,0.8744224309921265
12,0.5068522095680237,0.8718410134315491
13,0.490882933139801,0.8828390836715698
14,0.5176181197166443,0.8736848831176758
15,0.5174447298049927,0.8759626150131226
16,0.569631040096283,0.8787392377853394
1,0.5218143463134766,0.8786090612411499
7,0.4873145520687103,0.8754636645317078
8,0.5568864941596985,0.8730341196060181
9,0.5202481746673584,0.8789778351783752
10,0.5356166362762451,0.8764398097991943
11,0.5803781151771545,0.8763096928596497
12,0.43627047538757324,0.8815375566482544
13,0.5328261256217957,0.8785873651504517
14,0.5472669005393982,0.8832946419715881
15,0.4987804889678955,0.8827523589134216
16,0.4891009032726288,0.8800190687179565
1,0.5289532542228699,0.8787392377853394
7,0.5337655544281006,0.8822317123413086
8,0.4693175256252289,0.8855289816856384
9,0.5395585298538208,0.8817328214645386
10,0.5466066002845764,0.8838803172111511
11,0.5651901364326477,0.8821449279785156
12,0.5644298791885376,0.8840321898460388
13,0.5448336005210876,0.8851385116577148
14,0.5550779700279236,0.8832729458808899
15,0.5499040484428406,0.8798889517784119
16,0.4406033754348755,0.8864834308624268
1,0.525532066822052,0.8841189742088318
7,0.5001944899559021,0.8869172930717468
8,0.5357989072799683,0.8828390836715698
9,0.5350738763809204,0.8824920058250427
10,0.5317221283912659,0.8910605311393738
11,0.491033136844635,0.8946180939674377
12,0.5657277703285217,0.8907568454742432
