trace_id,loss,accuracy
7,0.5287664532661438,0.8594112396240234
8,0.5231657028198242,0.8688691854476929
9,0.4984934628009796,0.8716892004013062
10,0.501453697681427,0.8666565418243408
11,0.3699120283126831,0.8791730999946594
12,0.445578008890152,0.8657237887382507
13,0.5087864995002747,0.8560706377029419
14,0.4254092276096344,0.8810603022575378
15,0.5386360287666321,0.8735113739967346
16,0.586143434047699,0.8629254698753357
1,0.3429076373577118,0.8657888174057007
7,0.4701221287250519,0.8806048035621643
8,0.5015257000923157,0.8750948905944824
9,0.3673197627067566,0.8826438784599304
10,0.4700991213321686,0.8791730999946594
11,0.3917049169540405,0.8846829533576965
12,0.5197667479515076,0.8701924085617065
13,0.46204909682273865,0.8829258680343628
14,0.458382785320282,0.8821015357971191
15,0.5495437979698181,0.8648777604103088
16,0.47145262360572815,0.8821232318878174
1,0.4380764961242676,0.8813640475273132
7,0.5730096697807312,0.8779149055480957
8,0.43736332654953003,0.881928026676178
9,0.49252811074256897,0.8773075342178345
10,0.5025866627693176,0.877350926399231
11,0.4888782203197479,0.8798672556877136
12,0.5181326270103455,0.8684353232383728
13,0.6008824110031128,0.8642920851707458
14,0.48997098207473755,0.8767001628875732
15,0.4656352698802948,0.8755938410758972
16,0.44505617022514343,0.8844443559646606
1,0.49079629778862,0.8810386061668396
7,0.5699829459190369,0.8785440325737
8,0.45392197370529175,0.8794333934783936
9,0.5592623949050903,0.881342351436615
10,0.46724823117256165,0.8831644654273987
11,0.5013147592544556,0.8812989592552185
12,0.5143983960151672,0.8791297078132629
13,0.5021181106567383,0.8844660520553589
14,0.5650749802589417,0.880821704864502
15,0.4651053845882416,0.8856157660484314
16,0.5315297245979309,0.8745959997177124
1,0.5064816474914551,0.8816894292831421
7,0.5209880471229553,0.8796069622039795
8,0.49760159850120544,0.8828173875808716
9,0.5159273743629456,0.8806048035621643
10,0.5413487553596497,0.878370463848114
11,0.5354219079017639,0.8895637392997742
12,0.5266915559768677,0.8899976015090942
13,0.5362635254859924,0.8806264996528625
14,0.5987993478775024,0.8745526075363159
15,0.500135064125061,0.8780667781829834
16,0.4837087094783783,0.87947678565979
1,0.5205110907554626,0.883121132850647
7,0.6241776943206787,0.8826438784599304
8,0.49977895617485046,0.8860712647438049
9,0.5315747261047363,0.8875029683113098
10,0.4528616964817047,0.8892817497253418
11,0.5121787786483765,0.8870474696159363
12,0.5179807543754578,0.8870040774345398
13,0.49842292070388794,0.8865702152252197
14,0.603813111782074,0.8793032169342041
15,0.5233083367347717,0.8880019187927246
16,0.5103724002838135,0.8853337168693542
1,0.5209947824478149,0.8857458829879761
7,0.6021105051040649,0.8798021674156189
8,0.5327918529510498,0.8902362585067749
9,0.5041675567626953,0.8944011926651001
10,0.49142298102378845,0.8899108171463013
11,0.5664170384407043,0.8881320357322693
12,0.5141000747680664,0.8924488425254822
13,0.5106413960456848,0.8934250473976135
14,0.48028746247291565,0.8878283500671387
15,0.5301437973976135,0.889975905418396
16,0.48258769512176514,0.8961799740791321
1,0.5306398868560791,0.8916895985603333
7,0.5017147660255432,0.8932731747627258
8,0.5384140610694885,0.8948133587837219
9,0.6257681250572205,0.8899325132369995
10,0.5283017158508301,0.8937721252441406
11,0.5227431058883667,0.8925573229789734
12,0.5278677344322205,0.8937938213348389
13,0.4706398546695709,0.8948783874511719
14,0.553906261920929,0.8892166614532471
15,0.525871217250824,0.895073652267456
16,0.41215988993644714,0.8989132046699524
1,0.5383667945861816,0.8936853408813477
7,0.6159650683403015,0.8939456343650818
8,0.5409002304077148,0.8942059278488159
9,0.5192458033561707,0.8932731747627258
10,0.5924564003944397,0.8938371539115906
11,0.557112455368042,0.8880887031555176
12,0.5611383318901062,0.8892166614532471
13,0.5252366662025452,0.8915160894393921
14,0.5412183403968811,0.892861008644104
15,0.5686293244361877,0.8900843858718872
16,0.48699626326560974,0.8968741297721863
1,0.5628968477249146,0.8933165669441223
7,0.5692415833473206,0.8927308320999146
8,0.5487122535705566,0.8910171389579773
9,0.5007091760635376,0.8924271464347839
10,0.43981125950813293,0.8969826102256775
11,0.5182572603225708,0.8958762884140015
12,0.48670050501823425,0.8954207301139832
13,0.5846119523048401,0.8925573229789734
14,0.5163292288780212,0.8926658034324646
15,0.4724803864955902,0.8948133587837219
16,0.535835325717926,0.8952905535697937
1,0.5065017938613892,0.8942927122116089
